Track name,Artist name,Album,Playlist name,Type,ISRC,Spotify - id
"In Ha Mood","Ice Spice","In Ha Mood","Life","Playlist","USUG12300365","0yUaLqhsVsguBpoOPL4cO7"
"Munch (Feelin’ U)","Ice Spice","Like..?","Life","Playlist","CA5KR2269973","31CzqHBAfAfowv3psQ3dvS"
"Princess Diana","Ice Spice","Like..?","Life","Playlist","USUG12300560","4yzDNpEa75MSTypGg7tCAx"
"No Clarity","Ice Spice","No Clarity","Life","Playlist","TCAFW2166184","0tnT8B415mZyOYETy2ulVv"
"Iris","The Goo Goo Dolls","Dizzy up the Girl","Life","Playlist","USWB19800160","6Qyc6fS4DsZjB2mRW9DsQs"
"Chasing Cars","Snow Patrol","Eyes Open","Life","Playlist","GBUM70600345","5hnyJvgoWiQUYZttV4wXy6"
"How to Save a Life","The Fray","How To Save A Life","Life","Playlist","USSM10601178","5fVZC9GiM4e8vu99W0Xf6J"
"Apologize","OneRepublic","Dreaming Out Loud","Life","Playlist","USUM70757102","1NrJYpdAi7uosDRPmSYrsG"
"Secrets","OneRepublic","Waking Up","Life","Playlist","USUM70985644","1NhPKVLsHhFUHIOZ32QnS2"
"Wake Me up When September Ends","Green Day","American Idiot","Life","Playlist","USRE10400992","3ZffCQKLFLUvYM59XKLbVm"
"Breakeven","The Script","The Script","Life","Playlist","GBARL0800147","285hMzLhJwHVLe9QT9qilk"
"The Scientist","Coldplay","A Rush of Blood to the Head","Life","Playlist","GBAYE0200772","75JFxkI2RXiU7L9VXzMkle"
"Ironic","Alanis Morissette","Jagged Little Pill","Life","Playlist","USMV29400003","4oGTdOClZUxcM2H3UmXlwL"
"Uninvited","Alanis Morissette","The Collection (Standard Edition)","Life","Playlist","USWB10505295","7c1iI6dwdCpHGYT8DGEfab"
"Head Over Feet","Alanis Morissette","Jagged Little Pill","Life","Playlist","USMV29900096","36sZlJgvmP62qcEuAaV1uM"
"telepatía","Kali Uchis","Sin Miedo (del Amor y Otros Demonios) ∞","Life","Playlist","GBUM72005748","6tDDoYIxWvMLTdKpjFkc1B"
"Melting","Kali Uchis","Por Vida","Life","Playlist","QM8DG1400266","2kSb3wYSOV996xA2NSmpck"
"Dead To Me","Kali Uchis","Isolation","Life","Playlist","GBUM71801115","6LOZws7T3jqZz78unPgFF9"
"One Time - Acoustic Version","Justin Bieber","My Worlds Acoustic","Life","Playlist","USUM71027040","7pXlRu1d2FY2NuhManEhyT"
"Baby - Acoustic Version","Justin Bieber","My Worlds Acoustic","Life","Playlist","USUM71027043","0RJC486bAmd4ElLbGgXmWk"
"One Less Lonely Girl - Acoustic","Justin Bieber","My Worlds Acoustic","Life","Playlist","USUM71027044","0rFkEu8r2FZAB9DhLFlAar"
"Down To Earth - Acoustic Version","Justin Bieber","My Worlds Acoustic","Life","Playlist","USUM71027045","3oiG5ipBoABpvnVbe8m6xq"
"U Smile - Acoustic Version","Justin Bieber","My Worlds Acoustic","Life","Playlist","USUM71027046","69PjNPesIOGuLKzFji0VPp"
"Stuck In The Moment - Acoustic Version","Justin Bieber","My Worlds Acoustic","Life","Playlist","USUM71027047","1AZjxcVtII3Zipt4qY4kwX"
"Favorite Girl (Live) - Acoustic Version","Justin Bieber","My Worlds Acoustic","Life","Playlist","USUM71027048","0t4I4SX3fzodvM5cFYIx16"
"That Should Be Me - Acoustic Version","Justin Bieber","My Worlds Acoustic","Life","Playlist","USUM71027049","3nBRUICiESaoa2IDr2suuz"
"Never Say Never - Acoustic Version","Justin Bieber","My Worlds Acoustic","Life","Playlist","USUM71027050","7HD4c6Kxii0yB9VZVy9eLq"
"Pray - Acoustic Version","Justin Bieber","My Worlds Acoustic","Life","Playlist","USUM71027052","0kQirFeMMngR2i4cek5PwL"
"HUMBLE.","Kendrick Lamar","DAMN.","Life","Playlist","USUM71703085","7KXjTSCq5nL1LoYtL7XAwS"
"Walk It Talk It","Migos","Culture II","Life","Playlist","USUM71800983","6n4U3TlzUGhdSFbUUhTvLP"
"ELEMENT.","Kendrick Lamar","DAMN.","Life","Playlist","USUM71703083","1EaKU4dMbesXXd3BrLCtYG"
"Slippery (feat. Gucci Mane)","Migos","Culture","Life","Playlist","QMCE31600876","0TBgMKD86t1VP3IzhxCoUl"
"Mask Off","Future","FUTURE","Life","Playlist","USSM11701444","0VgkVdmE4gld66l8iyGjgx"
"Plain Jane","A$AP Ferg","Still Striving","Life","Playlist","USRC11701803","4dVpf9jZjcORqGTLUaeYj9"
"I Get the Bag (feat. Migos)","Gucci Mane","Mr. Davis","Life","Playlist","USAT21703179","1XRgIKC5TPwo7nWGyKqgG0"
"iSpy (feat. Lil Yachty)","KYLE","Light of Mine","Life","Playlist","USAT21700378","6xbraxG0bSBOuAr5IUXmtM"
"Stir Fry","Migos","Culture II","Life","Playlist","USUM71714081","2UVbBKQOdFAekPTRsnkzcf"
"Tiimmy Turner","Desiigner","Tiimmy Turner","Life","Playlist","USUM71606710","3NJG6vMH1ZsectZkocMEm0"
"Panda","Desiigner","New English","Life","Playlist","USUM71601094","5YEOzOojehCqxGQCcQiyR4"
"This Is America","Childish Gambino","This Is America","Life","Playlist","USRC11801773","0b9oOr2ZgvyQu88wzixux9"
"Poker Face","Lady Gaga","The Fame","Life","Playlist","USUM70824409","5R8dQOPq8haW94K7mgERlO"
"Toxic","Britney Spears","In The Zone","Life","Playlist","USJI10301005","6I9VzXrHxO9rA9A5euc8Ak"
"TiK ToK","Kesha","Animal (Expanded Edition)","Life","Playlist","USRC10900433","0HPD5WQqrq7wPWR7P7Dw1i"
"Born This Way","Lady Gaga","Born This Way (Special Edition)","Life","Playlist","USUM71100638","6r2BECwMgEoRb5yLfp0Hca"
"Die Young","Kesha","Warrior (Expanded Edition)","Life","Playlist","USRC11201008","7EQGXaVSyEDsCWKmUcfpLk"
"We R Who We R","Kesha","Cannibal (Expanded Edition)","Life","Playlist","USRC11000862","3LUWWox8YYykohBbHUrrxd"
"Your Love Is My Drug","Kesha","Animal (Expanded Edition)","Life","Playlist","USRC10900735","6vc2Jq2vaGu8z326kSrw92"
"Blah Blah Blah (feat. 3OH!3)","Kesha","Animal (Expanded Edition)","Life","Playlist","USRC10900738","7lWUJpax919G4JdaFEVmCy"
"When I Grow Up","The Pussycat Dolls","Doll Domination (Deluxe)","Life","Playlist","USUM70813999","21pySLskKIKrhDziCX5ojQ"
"STARSTRUKK (feat. Katy Perry)","3OH!3","WANT (Deluxe)","Life","Playlist","USAT20902549","1hBM2D1ULT3aeKuddSwPsK"
"What the Hell","Avril Lavigne","Goodbye Lullaby (Expanded Edition)","Life","Playlist","USRC11000915","2z4U9d5OAA4YLNXoCgioxo"
"The Edge Of Glory","Lady Gaga","Born This Way","Life","Playlist","USUM71106458","0JNdS1n0ifOP25XvhwAMgM"
"Umbrella","Rihanna","Good Girl Gone Bad","Life","Playlist","USUM70736771","2yPoXCs7BSIUrucMdK5PzV"
"California Gurls","Katy Perry","Teenage Dream","Life","Playlist","USCA21001135","6KOEK6SeCEZOQkLj5M1PxH"
"Last Friday Night (T.G.I.F.)","Katy Perry","Teenage Dream","Life","Playlist","USCA21001264","3avYqdwHKEq8beXbeWCKqJ"
"Part Of Me","Katy Perry","Teenage Dream: The Complete Confection","Life","Playlist","USCA21102809","6yARPLK0PV4heEyh7pVMGz"
"Teenage Dream","Katy Perry","Teenage Dream","Life","Playlist","USCA21001255","5jzKL4BDMClWqRguW5qZvh"
"Beautiful Girls","Sean Kingston","Sean Kingston","Life","Playlist","USSM10701781","67D9O4Oau629qirRXtTWCS"
"Heart Attack","Demi Lovato","Demi","Life","Playlist","USHR11334249","1V6gIisPpYqgFeWbMLI0bA"
"Really Don't Care","Demi Lovato","Demi","Life","Playlist","USHR11334431","5vTPxzm4h2bY9rYyVrGEU5"
"Neon Lights","Demi Lovato","Demi","Life","Playlist","USHR11334427","34MJ07N9Bhu6iKPaxSVnCT"
"Replay","Zendaya","Zendaya","Life","Playlist","USHR11334762","7d1CFwrBmH34gmS0Hkbfbt"
"Slow Down","Selena Gomez","Stars Dance (Bonus Track Version)","Life","Playlist","USHR11334529","2OsEJFTfzfjG4oC92cuP2c"
"Applause","Lady Gaga","ARTPOP","Life","Playlist","USUM71310271","5ka2ajep9OAvU5Sgduhiex"
"Blow","Kesha","Cannibal (Expanded Edition)","Life","Playlist","USRC11000889","3pYDZTJM2tVBUhIRifWVzI"
"Titanium (feat. Sia)","David Guetta","Nothing but the Beat 2.0","Life","Playlist","GB28K1100036","0lHAMNU8RGiIObScrsRgmP"
"Alejandro","Lady Gaga","The Fame Monster (Deluxe Edition)","Life","Playlist","USUM70905526","4lwavw59UjXUPJZtKNdFYp"
"Telephone","Lady Gaga","The Fame Monster (Deluxe Edition)","Life","Playlist","USUM70905541","7rl7ao5pb9BhvAzPdWStxi"
"Shut Up And Drive","Rihanna","Good Girl Gone Bad","Life","Playlist","USUM70734703","4QdX6pmNnJ5cleufWQIr5D"
"Whip My Hair","WILLOW","Whip My Hair","Life","Playlist","USSM11003892","4Dio1t8RHzLv1nfPJTSZyP"
"Summer Girls","LFO","LFO","Life","Playlist","DEA819900423","7uYroF9RRrhRJBrigRvB6H"
"INDUSTRY BABY (feat. Jack Harlow)","Lil Nas X","MONTERO","Life","Playlist","USSM12104539","5Z9KJZvQzH6PFmb8SNkxuk"
"MONTERO (Call Me By Your Name)","Lil Nas X","MONTERO","Life","Playlist","USSM12100531","1SC5rEoYDGUK4NfG82494W"
"THATS WHAT I WANT","Lil Nas X","MONTERO","Life","Playlist","USSM12105732","0e8nrvls4Qqv5Rfa2UhqmO"
"HOLIDAY","Lil Nas X","HOLIDAY","Life","Playlist","USSM12006375","6zFMeegAMYQo0mt8rXtrli"
"ONE OF ME (feat. Elton John)","Lil Nas X","MONTERO","Life","Playlist","USSM12105735","3JR2RztQcOjUQGQSybxDIO"
"LIFE AFTER SALEM","Lil Nas X","MONTERO","Life","Playlist","USSM12106092","6D3t4w54PgLNGQ48R7th7R"
"TALES OF DOMINICA","Lil Nas X","MONTERO","Life","Playlist","USSM12106488","5S4PZ7AuYlYiVIVik3wHUf"
"AM I DREAMING (feat. Miley Cyrus)","Lil Nas X","MONTERO","Life","Playlist","USSM12105739","6isTQfKXhNO3EyJd9mSxx8"
"LOST IN THE CITADEL","Lil Nas X","MONTERO","Life","Playlist","USSM12105736","6th8IdY4lYeM0QlSQJhhkp"
"SUN GOES DOWN","Lil Nas X","MONTERO","Life","Playlist","USSM12102220","6btdl1Vl6Ta5lUwUSOFW2H"
"Ride","Lana Del Rey","Born To Die - The Paradise Edition","Life","Playlist","GBUM71205878","3l2S2RkGG4lbh7WqmCV3NB"
"Star Shopping","Lil Peep","Star Shopping","Life","Playlist","UKELY1800203","6Ox1rvlwEpB49drasQm6RF"
"nuts","Lil Peep","LIVE FOREVER","Life","Playlist","UKELY2100069","11k8KTbNeG9iabeNXMuwf0"
"T e e n R o m a n c e","saimak","T e e n R o m a n c e","Life","Playlist","QZLBC2301421","1J4juKNmjutNnpzoWKTity"
"your favorite dress","Lil Peep","CASTLES II","Life","Playlist","UKELY2100034","186bb3vDk1yzNK5u3e7h7O"
"lil jeep","Lil Peep","crybaby","Life","Playlist","UKELY2000068","0M4yIKkXPQ8nwAhfxIA1Yu"
"fucked up","Lil Peep","HELLBOY","Life","Playlist","UKELY2000105","6BY2KBQkLeLiKF4ZuL2bLL"
"Falling Down - Bonus Track","Lil Peep","Come Over When You're Sober, Pt. 2","Life","Playlist","USQX91802294","4jvjzW7Hm0yK4LvvE0Paz9"
"SAD!","XXXTENTACION","?","Life","Playlist","USUG11800208","3ee8Jmje8o58CHK66QrVC2"
"changes","XXXTENTACION","?","Life","Playlist","USUG11800211","7AFASza1mXqntmGtbxXprO"
"Hope","XXXTENTACION","?","Life","Playlist","USUG11800447","2ZRo7axmMPeSVUvDbGkJah"
"witchblades","Lil Peep","CASTLES II","Life","Playlist","USQX91903113","7pIorU6vXlFoXmHUdsbpfX"
"Better Off (Dying)","Lil Peep","Come Over When You're Sober, Pt. 1","Life","Playlist","UKELY1700055","1TwkrsfHX7iqaB8aRmlZ16"
"feelz","Lil Peep","feelz","Life","Playlist","UKELY2100075","7hby1Z5hyRU4pdQgCFcCC7"
"XO Tour Llif3","Lil Uzi Vert","Luv Is Rage 2","Life","Playlist","USAT21703440","7GX5flRQZVHRAGd6B4TmDO"
"Money Longer","Lil Uzi Vert","Lil Uzi Vert vs. The World","Life","Playlist","USAT21600660","0B8QzDH7YWih85V5SEMnyJ"
"That Way","Lil Uzi Vert","That Way","Life","Playlist","USAT22001201","5raTDhlbxFDnpn89bxArdH"
"New Patek","Lil Uzi Vert","New Patek","Life","Playlist","USAT21811271","0SMOSx8HWWBU6rzdTpFrp8"
"Lovefool","The Cardigans","First Band On The Moon (Remastered)","Life","Playlist","SEBKB9629380","7aQjPecQdIuNd1sz3KCDhD"
"City Of Stars","Ryan Gosling","La La Land (Original Motion Picture Soundtrack)","Life","Playlist","USUG11600665","5BMwpS4iYKR30kq9U9beaT"
"Paper Planes","M.I.A.","Kala","Life","Playlist","GBBKS0700215","1ixbwbeBi5ufN4noUKmW5a"
"Bad Girls","M.I.A.","Matangi","Life","Playlist","USUG11200143","6nzXkCBOhb2mxctNihOqbb"
"Heart To Heart","Mac DeMarco","Here Comes The Cowboy","Life","Playlist","QZG4T1900008","7EAMXbLcL0qXmciM5SwMh2"
"Chamber Of Reflection","Mac DeMarco","Salad Days","Life","Playlist","QMMZN1300568","7H7NyZ3G075GqPx2evsfeb"
"For the First Time","Mac DeMarco","This Old Dog","Life","Playlist","QMMZN1701301","2R4AlwtrrkMaRKojcTIzmL"
"She's My Baby","Mazzy Star","So Tonight That I Might See","Life","Playlist","USCA29300472","7jLyxBaU1KJvkTXGq7kpha"
"Show & Tell","Melanie Martinez","K-12","Life","Playlist","USAT21902528","7po7c8LzxTZ0ybU41qT5gD"
"Strawberry Shortcake","Melanie Martinez","K-12","Life","Playlist","USAT21902531","57OBlxZRcRyHFdlXlsHP7G"
"Where Do Babies Come From?","K-12 Concepts","Paper Town","Life","Playlist","SE6I32003842","48S1jyJdjTrNAMLJWHF56z"
"Don't Forget My Love","Diplo","Diplo","Life","Playlist","USZ4V2200009","22pjmqZq2oTZtEThEt66Zn"
"coffee","Miguel","Wildheart (Deluxe Version)","Life","Playlist","USRC11501326","6vMpPxLV0F5Diwcs6awI1Z"
"Moving In Place","Shauna Dean Cokeland","Moving In Place","Life","Playlist","QM24S2205339","5p6yv9NC4oxdRBUfAlaMKS"
"Try To Change","Mother Mother","O My Heart","Life","Playlist","CAL450882104","7MLt0OcAchkTlrQ7tQ9ra0"
"OOOUUU","Young M.A","Herstory","Life","Playlist","US6YF1600026","7JYsArznYOjX2jsrT3UEnL"
"Nearly Witches (Ever Since We Met...)","Panic! At The Disco","Vices & Virtues","Life","Playlist","USAT21100129","2KA3lvDwQQiyvuJJvzifGL"
"Scott Street","Phoebe Bridgers","Stranger in the Alps","Life","Playlist","USJ5G1714205","6Uwi2Qk3H7fM4b4W4ExrAp"
"Kyoto","Phoebe Bridgers","Punisher","Life","Playlist","USJ5G2020003","4vjvx7Zxkb4AltGcZ0BBvI"
"Bags","Clairo","Immunity","Life","Playlist","US4HB1900080","6UFivO2zqqPFPoQYsEMuCc"
"Creep","Radiohead","Pablo Honey","Life","Playlist","GBAYE9200070","70LcF31zb1H0PyJoS1Sx1r"
"Corduroy Dreams","Rex Orange County","Bcos U Will Never B Free","Life","Playlist","US23A1500300","2ravLKGYnJWa7szKSBRTRJ"
"Best Friend","Rex Orange County","Best Friend","Life","Playlist","US23A1500387","3rPtS4nfpy7PsARctAWpzd"
"Loving Is Easy","Rex Orange County","Loving is Easy","Life","Playlist","GBKPL1789493","7ASFZh1D0DPZro7UXUKGmd"
"Sunflower","Rex Orange County","Sunflower","Life","Playlist","US23A1500468","7h2nmmoWDi2UpfYKLKWLYB"
"It's Not The Same Anymore","Rex Orange County","Pony","Life","Playlist","USRC11902536","7vRia9rlEuTDQxkfXIKySi"
"No Wind Resistance!","Kinneret","DMZ","Life","Playlist","QZES81955475","5zgkOLH6HfY5w8thZoS2jP"
"Runaway","NB Ridaz","Invasion (Explicit Version)","Life","Playlist","USANJ0500196","49hhlarIcc7kZe459BrXQ8"
"Lay Me Down","Sam Smith","In The Lonely Hour","Life","Playlist","GBUM71308839","74sb4Gib0cL3TQeCjYF8vh"
"Same Love (feat. Mary Lambert)","Macklemore & Ryan Lewis","The Heist","Life","Playlist","GMM881200024","01uqI4H13Gsd8Lyl1EYd8H"
"She Will Be Loved","Maroon 5","Songs About Jane","Life","Playlist","USJAY0300082","7sapKrjDij2fpDVj0GxP66"
"All The Stars (with SZA)","Kendrick Lamar","Black Panther The Album Music From And Inspired By","Life","Playlist","USUM71713947","3GCdLUSnKSMJhs4Tj6CV3s"
"All The Small Things","blink-182","Enema Of The State","Life","Playlist","USMC19959123","2m1hi0nfMR9vdGC8UcrnwU"
"Twin Size Mattress","The Front Bottoms","Talon Of The Hawk","Life","Playlist","US37V1322204","14N3tALR3Mhf7UHpJRKk4L"
"Earth Angel (Will You Be Mine)","The Penguins","The Best Of The Penguins","Life","Playlist","USPR38609012","11XR0tRT4g5ov4u8M92wbF"
"My Girl","The Temptations","The Temptations Sing Smokey","Life","Playlist","USMO16490001","745H5CctFr12Mo7cqa1BMH"
"The Hills","The Weeknd","Beauty Behind The Madness","Life","Playlist","USUG11500737","7fBv7CLKzipRk6EC6TWHOB"
"Often","The Weeknd","Beauty Behind The Madness","Life","Playlist","USUG11401323","4PhsKqMdgMEUSstTDAmMpg"
"Can't Feel My Face","The Weeknd","Beauty Behind The Madness","Life","Playlist","USUG11500741","22VdIZQfgXJea34mQxlt81"
"In For It","Tory Lanez","In For It","Life","Playlist","USUM71517724","6ydWxkzjDktHsTzvWcaZ1i"
"No Type","Rae Sremmurd","SremmLife","Life","Playlist","USUM71413477","4scpF6J5uMBvoh6sFB7EL1"
"Needed Me","Rihanna","ANTI (Deluxe)","Life","Playlist","QM5FT1600118","4pAl7FkDMNBsjykPXo91B3"
"Black Beatles","Rae Sremmurd","SremmLife 2 (Deluxe)","Life","Playlist","USUM71603293","6fujklziTHa8uoM5OQSfIo"
"Trap Queen","Fetty Wap","Fetty Wap (Deluxe)","Life","Playlist","QM7XC1400004","2d8JP84HNLKhmd6IYOoupQ"
"My Way (feat. Monty)","Fetty Wap","Fetty Wap (Deluxe)","Life","Playlist","QMCE31500316","1WoOzgvz6CgH4pX6a1RKGp"
"One Dance","Drake","Views","Life","Playlist","USCM51600028","1zi7xx7UVEFkmKfv06H8x0"
"Heartless","The Weeknd","After Hours","Life","Playlist","USUG11904007","6bnF93Rx87YqUBLSgjiMU8"
"679 (feat. Remy Boyz)","Fetty Wap","679 (feat. Remy Boyz)","Life","Playlist","QMCE31500250","5NQbUaeTEOGdD6hHcre0dZ"
"Habits (Stay High)","Tove Lo","Queen Of The Clouds","Life","Playlist","SE3NM1300101","14OxJlLdcHNpgsm4DRwDOB"
"Don't Tell 'Em","Jeremih","Late Nights: The Album","Life","Playlist","USUM71406166","0Dc7J9VPV4eOInoxUiZrsL"
"Say It","Tory Lanez","I Told You","Life","Playlist","USUM71510633","2Gyc6e2cLxA5hoX1NOvYnU"
"Swang","Rae Sremmurd","SremmLife 2 (Deluxe)","Life","Playlist","USUM71603303","6mapJIPnQ23RTAevUoE0DL"
"Starboy","The Weeknd","Starboy","Life","Playlist","USUG11600976","7MXVkk9YMctZqd1Srtv4MB"
"What's Up?","4 Non Blondes","Bigger, Better, Faster, More !","Life","Playlist","USIR19200553","0jWgAnTrNZmOGmqgvHhZEm"
"Spaceman","4 Non Blondes","Bigger, Better, Faster, More !","Life","Playlist","USIR19200556","2AiUFAeAsSR9lcpGxdc2Sj"
"Thank U","Alanis Morissette","Supposed Former Infatuation Junkie","Life","Playlist","USMV29800119","3CVDronuSnhguSUguPoseM"
"Amour plastique","Videoclub","Amour plastique","Life","Playlist","QM2PV1803628","7M3HuQRRAm1QD4kftmq0bb"
"The End of the World","Skeeter Davis","The Essential Skeeter Davis","Life","Playlist","USRC19901069","5DTOOkooKFUvWj1XQTFa09"
"Everything Happens To Me - 1999 Remastered","Frank Sinatra","Close To You And More (Remastered)","Life","Playlist","USCA29900813","6aqyPso3GFPbkCRAdnPicM"
"Piledriver Waltz","Arctic Monkeys","Suck It and See","Life","Playlist","GBCEL1100200","6NGvyhGjKSKkyN3yc4YNhD"
"Till There Was You - Remastered","The Beatles","With The Beatles (Remastered)","Life","Playlist","GBAYE0601429","4w52uloVZcKSDRXB73Pi66"
"The Day We Fel In Love","The Ovations","My Lullabye: The Old Town 45","Life","Playlist","NLG620497519","1UqT16RmTf7DbmFdlUcgdR"
"Lonesome Town","Ricky Nelson","Ricky Sings Again (Expanded Edition / Remastered)","Life","Playlist","USEM30100506","0SsYlkXxZ5vkWOTsKxMfMz"
"i feel like chet","mxmtoon","i feel like chet","Life","Playlist","QZES61841873","00qHRkAlOCsjbs8N4hBUH5"
"Heart and My Car","Summer Salt","Happy Camper","Life","Playlist","USEP41837001","63pP9NzaT2RPBMC3cG5EK9"
"I've Just Seen A Face - Remastered 2009","The Beatles","Help! (Remastered)","Life","Playlist","GBAYE0601476","788U1Sqej9M6c4iikuDGxO"
"Dream a Little Dream of Me","Michael Bublé","Special Delivery","Life","Playlist","USRE10401901","2vfINZ5Xnf1HggzoQKgqps"
"Seaside","The Kooks","Inside In / Inside Out","Life","Playlist","GBAAA0500829","0QCuMBeqdWkwFUTO1WlAjH"
"Kooks - 1999 Remastered Version","David Bowie","Hunky Dory","Life","Playlist","USJT19900031","2NOsNak3mXN0Y3678sVn6V"
"An Angel Cried","Frankie Valli & The Four Seasons","Rag Doll","Life","Playlist","USRH11400293","6BQVbqCKuROQNvc5WtwiPG"
"Baby I'm Yours","Arctic Monkeys","Leave Before The Lights Come On","Life","Playlist","GBCEL0600319","6FLqFu1ApSkUddZ9P4H6Io"
"Lady, Lady - Remastered","Giorgio Moroder","Solitary Men (Remastered)","Life","Playlist","DED468300035","7BAgOJ9ju65qiLXH76QLaD"
"Love My Way","The Psychedelic Furs","Forever Now","Life","Playlist","GBBBN0102488","4dk40nfaQav6b4ZsJ9OYUo"
"This Is Home","Cavetown","This Is Home","Life","Playlist","TCADM1818849","2TI2fw9FWPeah6N4k1b4NU"
"Earth Angel (Will You Be Mine)","The Penguins","The Best Of The Penguins","Life","Playlist","USPR38609012","11XR0tRT4g5ov4u8M92wbF"
"Writer In The Dark","Lorde","Melodrama","Life","Playlist","NZUM71700070","5bMWY1u9ghi4X6fIAsQRaC"
"Pretty Girl","Clairo","Pretty Girl","Life","Playlist","TCADF1795049","0KyAGiNGUytG5JLxJu4F6l"
"Flaming Hot Cheetos","Clairo","Flaming Hot Cheetos","Life","Playlist","TCADD1718258","1F6IbA7di42uPc3cff8PXV"
"Mystery of Love (From the Original Motion Picture “Call Me by Your Name”)","Sufjan Stevens","Mystery of Love (From the Original Motion Picture “Call Me by Your Name”)","Life","Playlist","US64G1737302","0oTtnnedK0C4unALxVTPhz"
"Futile Devices (Doveman Remix)","Sufjan Stevens","Call Me by Your Name (Original Motion Picture Soundtrack)","Life","Playlist","US64G1737301","5iR8v6fTc33LDo2t4w3342"
"She","dodie","Human","Life","Playlist","QM6N21808971","45h4w81P5iJJTSeR0jJUQ8"
"Day in Paris","LLusion","Day in Paris","Life","Playlist","QZFZ61937893","6u0fU88EM7OGiTpZXG84aA"
"Already Rich","frxzen","Already Rich","Life","Playlist","QZTBA2241902","4pVJPCOsLysyyX9bhnyxxA"
"Snap Out Of It","Arctic Monkeys","AM","Life","Playlist","GBCEL1300371","0NdTUS4UiNYCNn5FgVqKQY"
"P.U.N.K. Girl","Heavenly","Atta Girl","Life","Playlist","GBMFU0600208","4IiXEeH2j5FAVfCncumgXw"
"Trëndy way (feat. SeptembersRich)","Yeat","Up 2 Më","Life","Playlist","USLD91734265","3vxTQcZnjJMvCMK20udLDR"
"This Night Has Opened My Eyes - 2011 Remaster","The Smiths","Louder Than Bombs","Life","Playlist","GBCAD1000139","2Yf0HjCklkx54C4wQzhvzH"
"Cupid - Twin Ver.","FIFTY FIFTY","The Beginning: Cupid","Life","Playlist","KSA012239181","3Kw7zkALCVxY4wmlnh2IWC"
"Big tonka (feat. Lil Uzi Vert)","Yeat","2 Alivë (Geëk Pack)","Life","Playlist","USUM72204819","2aCj4aX6TXFFUn5zTFRH4w"
"Hands up!","6arelyhuman","Hands up!","Life","Playlist","QZTB32254226","04gSLX5nUhkKiMe1geeqnA"
"In This Darkness","Clara La San","In This Darkness","Life","Playlist","QZFZ62368273","6qrcJkIpuWpxH0ruS8WVAy"
"Nude","Radiohead","In Rainbows","Life","Playlist","GBSTK0700003","35YyxFpE0ZTOoqFx5bADW8"
"212","Azealia Banks","Broke with Expensive Taste","Life","Playlist","US5Z51400584","16EMONl2vH3rt9f4ehTG8g"
"The Big Big Beat","Azealia Banks","The Big Big Beat","Life","Playlist","TCACO1630490","0s3YPjTdK2kBffreG1DiNA"
"Christmas Kids","Roar","I Can't Handle Change","Life","Playlist","USHM81020599","40gk32E7YaTFoQwDIWv2SY"
"Goodbye Yellow Brick Road - Remastered 2014","Elton John","Goodbye Yellow Brick Road (Remastered)","Life","Playlist","GBUM71304956","4IRHwIZHzlHT1FQpRa5RdE"
"All I Ever Wanted - Radio Edit","Basshunter","Now You're Gone - The Album","Life","Playlist","SEPQA0800324","2PTvik6EqPAIYOclAB3SU8"
